Timestamp,True_Lat,True_Lon,True_Alt,INS_Lat,INS_Lon,INS_Alt,GNSS_Lat,GNSS_Lon,GNSS_Alt,Weighted_Lat,Weighted_Lon,Weighted_Alt,PosBased_Lat,PosBased_Lon,PosBased_Alt,INS_Error,GNSS_Error,Weighted_Error,PosBased_Error,INS_Weight,GNSS_Weight,Route_Deviation,Distance_to_WP,Current_WP,Speed_KMH,GNSS_Available,HDOP,Satellites,Accel_X,Accel_Y,Accel_Z,AngVel_X,AngVel_Y,AngVel_Z,Is_Running
2025-01-14 08:07:49,55.76089551,37.62687930,249.52,55.75583593,37.61779715,250.10,55.76087101,37.62683546,249.50,55.76091880,37.62687930,250.10,55.76089988,37.62687930,250.10,1.949,3.870,2.656,0.755,0.665,0.335,6.21,97.24,2,54.00,1,2.970,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:50,55.76098780,37.62705007,249.61,55.75583611,37.61779763,249.99,55.76096543,37.62700835,249.59,55.76101077,37.62705007,249.99,55.76099225,37.62705007,249.99,1.979,3.610,2.585,0.624,0.646,0.354,5.28,82.41,2,54.00,1,3.964,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:51,55.76108008,37.62722087,249.68,55.75583626,37.61779809,249.82,55.76105547,37.62717626,249.67,55.76110400,37.62722087,249.82,55.76108461,37.62722087,249.82,2.018,3.913,2.666,0.523,0.660,0.340,4.34,67.58,2,54.00,1,2.312,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:52,55.76117233,37.62739171,249.74,55.75583640,37.61779853,249.88,55.76114799,37.62734692,249.72,55.76119654,37.62739171,249.88,55.76117695,37.62739171,249.88,2.059,3.900,2.699,0.534,0.654,0.346,3.39,52.75,2,54.00,1,1.126,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:53,55.76126455,37.62756261,249.78,55.75583651,37.61779894,250.14,55.76123980,37.62751648,249.77,55.76128923,37.62756261,250.14,55.76126925,37.62756261,250.14,2.094,3.992,2.770,0.632,0.656,0.344,2.42,37.91,2,54.00,1,2.435,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:54,55.76135673,37.62773357,249.82,55.75583664,37.61779938,249.74,55.76133133,37.62768697,249.81,55.76138181,37.62773357,249.74,55.76136151,37.62773357,249.74,2.125,4.064,2.792,0.538,0.657,0.343,1.45,23.08,2,54.00,1,1.553,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:55,55.76144885,37.62790464,249.87,55.75583681,37.61779979,250.36,55.76142282,37.62785629,249.84,55.76147461,37.62790464,250.36,55.76145375,37.62790464,250.36,2.178,4.192,2.908,0.732,0.658,0.342,24.75,550.38,3,54.01,1,1.066,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:56,55.76154266,37.62807609,251.12,55.75583698,37.61780016,251.29,55.76151560,37.62802719,250.55,55.76156891,37.62807609,251.29,55.76154761,37.62807609,251.29,2.204,4.333,2.927,0.577,0.663,0.337,23.44,535.36,3,54.59,1,1.559,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:57,55.76163696,37.62824333,254.32,55.75583715,37.61780051,254.15,55.76160898,37.62819506,253.18,55.76166381,37.62824333,254.15,55.76164199,37.62824333,254.15,2.241,4.487,2.994,0.586,0.667,0.333,21.17,520.39,3,56.07,1,2.400,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:58,55.76173285,37.62840773,258.81,55.75583736,37.61780086,258.41,55.76170349,37.62835683,257.53,55.76176055,37.62840773,258.41,55.76173798,37.62840773,258.41,2.285,4.740,3.109,0.696,0.675,0.325,18.72,505.37,3,56.12,1,3.787,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:07:59,55.76182893,37.62857181,262.62,55.75583758,37.61780125,262.13,55.76179980,37.62852213,261.54,55.76185668,37.62857181,262.13,55.76183414,37.62857181,262.13,2.321,4.622,3.128,0.756,0.666,0.334,17.12,490.40,3,55.44,1,2.688,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:08:00,55.76192500,37.62873591,265.74,55.75583779,37.61780170,265.96,55.76189503,37.62868466,264.83,55.76195323,37.62873591,265.96,55.76193029,37.62873591,265.96,2.356,4.718,3.150,0.628,0.667,0.333,16.16,475.47,3,54.97,1,1.843,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:08:01,55.76202107,37.62890000,268.31,55.75583804,37.61780220,268.27,55.76199211,37.62884851,267.55,55.76204942,37.62890000,268.27,55.76202645,37.62890000,268.27,2.397,4.621,3.157,0.601,0.658,0.342,15.61,460.57,3,54.65,1,2.435,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:08:02,55.76211713,37.62906411,270.41,55.75583829,37.61780277,271.14,55.76208624,37.62901124,269.79,55.76214624,37.62906411,271.14,55.76212262,37.62906411,271.14,2.443,4.813,3.322,0.953,0.663,0.337,15.29,445.69,3,54.44,1,3.271,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
2025-01-14 08:08:03,55.76221319,37.62922822,272.13,55.75583855,37.61780337,272.54,55.76218204,37.62917548,271.61,55.76224258,37.62922822,272.54,55.76221875,37.62922822,272.54,2.476,4.818,3.296,0.739,0.661,0.339,15.07,430.83,3,54.30,1,2.111,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1
